Instruction_1.started,Instruction_1.stopped,key_resp.keys,調査協力者ID,date,expName,psychopyVersion,OS,frameRate,Testing.started,Testing.stopped,key_resp_5.keys,key_resp_5.corr,testingLoop.thisRepN,testingLoop.thisTrialN,testingLoop.thisN,testingLoop.thisIndex,testingLoop.ran,ss_Testing.started,ss_Testing.stopped,key_resp_13.keys,key_resp_13.corr,ss_TestingLoop.thisRepN,ss_TestingLoop.thisTrialN,ss_TestingLoop.thisN,ss_TestingLoop.thisIndex,ss_TestingLoop.ran,nb1TestingInstruct.started,nb1TestingInstruct.stopped,nb1TestingDisplay.started,nb1TestingDisplay.stopped,nb1TestingNumber.started,nb1TestingNumber.stopped,nb1TestingResponse.started,nb1TestingResponse.stopped,key_resp_20.keys,key_resp_20.corr,nb1TestingLoop.thisRepN,nb1TestingLoop.thisTrialN,nb1TestingLoop.thisN,nb1TestingLoop.thisIndex,nb1TestingLoop.ran,nb1TestingPreLocation,nb1TestingLocation,nb1TestingDistance,nb1TestingFixationNumber,nb1TestingCorrResp,nb1Testingvisual_hemifield,nb2TestingInstruct.started,nb2TestingInstruct.stopped,nb2TestingDisplay_1.started,nb2TestingDisplay_1.stopped,nb2TestingDisplay_2.started,nb2TestingDisplay_2.stopped,nb2TestingResponse.started,nb2TestingResponse.stopped,key_resp_29.keys,key_resp_29.corr,nb2TestingLoop.thisRepN,nb2TestingLoop.thisTrialN,nb2TestingLoop.thisN,nb2TestingLoop.thisIndex,nb2TestingLoop.ran,nb2TestingPreLocation,nb2TestingLocation,nb2TestingDistance,nb2TestingCorrResp,nb2TestingInterference,nb2Testingvisual_hemifield,key_resp_5.rt,key_resp_5.duration,key_resp_13.rt,key_resp_13.duration,key_resp_20.rt,key_resp_20.duration,key_resp_29.rt,key_resp_29.duration,id,time
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,222.713,225.3216,,0.0,22.0,0.0,22.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,225.3309,227.9751,,0.0,23.0,0.0,23.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,227.9845,230.5685,,0.0,24.0,0.0,24.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,230.5791,233.2256,,0.0,25.0,0.0,25.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,233.2338,235.7761,,0.0,26.0,0.0,26.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,235.7794,238.525,,0.0,27.0,0.0,27.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,238.5332,241.1269,,0.0,28.0,0.0,28.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,241.1358,243.8785,,0.0,29.0,0.0,29.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,243.8861,246.5092,,0.0,30.0,0.0,30.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,246.5129,249.3132,,0.0,31.0,0.0,31.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,249.3193,252.0753,,0.0,32.0,0.0,32.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,252.0782,254.6094,,0.0,33.0,0.0,33.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,254.6155,257.3162,,0.0,34.0,0.0,34.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,257.3211,259.9164,,0.0,35.0,0.0,35.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,259.9241,262.6956,,0.0,36.0,0.0,36.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,262.7045,265.4531,,0.0,37.0,0.0,37.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,265.4582,268.0161,,0.0,38.0,0.0,38.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,268.0209,270.6473,,0.0,39.0,0.0,39.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,270.6541,273.5987,,0.0,40.0,0.0,40.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,273.6025,276.137,,0.0,41.0,0.0,41.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,276.1418,279.0073,,0.0,42.0,0.0,42.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,279.016,281.6668,,0.0,43.0,0.0,43.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,281.6732,284.4798,,0.0,44.0,0.0,44.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,284.4824,287.0642,,0.0,45.0,0.0,45.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,287.0725,289.8196,,0.0,46.0,0.0,46.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,289.8291,292.516,,0.0,47.0,0.0,47.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,292.5216,295.3167,,0.0,48.0,0.0,48.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,295.3224,298.6849,,0.0,49.0,0.0,49.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,298.6908,301.4339,,0.0,50.0,0.0,50.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,301.4425,304.4685,,0.0,51.0,0.0,51.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,304.4806,307.1677,,0.0,52.0,0.0,52.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,307.1747,309.801,,0.0,53.0,0.0,53.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,397.3557,402.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,402.0878,403.5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,403.5924,405.1015,405.1049,406.449,,1.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,6.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,406.4518,407.9498,407.955,409.1666,,1.0,0.0,1.0,1.0,1.0,1.0,11.0,7.0,4.0,3.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,409.1709,410.6834,410.689,412.4178,,1.0,0.0,2.0,2.0,2.0,1.0,7.0,8.0,1.0,0.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,412.4232,413.9344,413.944,415.8856,,1.0,0.0,3.0,3.0,3.0,1.0,8.0,12.0,4.0,8.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,415.895,417.4018,417.4125,418.8553,,1.0,0.0,4.0,4.0,4.0,1.0,12.0,12.0,0.0,4.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,418.8614,420.3696,420.3797,421.7888,,1.0,0.0,5.0,5.0,5.0,1.0,12.0,0.0,3.0,6.0,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,421.7925,423.3032,423.3135,424.9198,,1.0,0.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,5.0,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,424.9257,426.4216,426.4316,427.8434,,1.0,0.0,7.0,7.0,7.0,1.0,0.0,1.0,1.0,3.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,427.849,429.3542,429.3642,430.71,,1.0,0.0,8.0,8.0,8.0,1.0,1.0,3.0,2.0,3.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,430.7143,432.2211,432.2311,433.9091,,1.0,0.0,9.0,9.0,9.0,1.0,3.0,2.0,1.0,7.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,433.9151,435.4218,435.4333,436.6428,,1.0,0.0,10.0,10.0,10.0,1.0,2.0,6.0,4.0,8.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,436.6504,438.1552,438.1663,439.6248,,1.0,0.0,11.0,11.0,11.0,1.0,6.0,6.0,0.0,0.0,left,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,439.6301,441.1393,441.15,442.7096,,1.0,0.0,12.0,12.0,12.0,1.0,6.0,6.0,0.0,8.0,left,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,442.7146,444.2231,444.2328,445.6216,,1.0,0.0,13.0,13.0,13.0,1.0,6.0,10.0,4.0,0.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,445.6253,447.1235,447.132,448.5603,,1.0,0.0,14.0,14.0,14.0,1.0,10.0,8.0,2.0,7.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,448.566,450.0721,450.0761,451.5906,,1.0,0.0,15.0,15.0,15.0,1.0,8.0,8.0,0.0,4.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,451.5944,453.0914,453.0974,454.3418,,1.0,0.0,16.0,16.0,16.0,1.0,8.0,6.0,2.0,4.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,454.3463,455.8583,455.8666,457.2479,,1.0,0.0,17.0,17.0,17.0,1.0,6.0,9.0,3.0,5.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,457.254,458.7587,458.769,460.2811,,1.0,0.0,18.0,18.0,18.0,1.0,9.0,9.0,0.0,1.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,460.2842,461.782,461.7926,463.0317,,1.0,0.0,19.0,19.0,19.0,1.0,9.0,5.0,4.0,5.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,463.0352,464.5418,464.5484,465.9954,,1.0,0.0,20.0,20.0,20.0,1.0,5.0,4.0,1.0,9.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,465.9988,467.508,467.5114,468.9421,,1.0,0.0,21.0,21.0,21.0,1.0,4.0,4.0,0.0,10.0,left,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,468.9447,470.4437,470.4532,471.6635,,1.0,0.0,22.0,22.0,22.0,1.0,4.0,2.0,2.0,10.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,471.6657,473.1795,473.1872,474.4469,,1.0,0.0,23.0,23.0,23.0,1.0,2.0,14.0,3.0,9.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,474.4489,475.9636,475.9673,477.2973,,1.0,0.0,24.0,24.0,24.0,1.0,14.0,11.0,3.0,1.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,477.2996,478.8128,478.8176,480.2941,,1.0,0.0,25.0,25.0,25.0,1.0,11.0,13.0,2.0,3.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,480.298,481.7977,481.806,483.4314,,1.0,0.0,26.0,26.0,26.0,1.0,13.0,13.0,0.0,5.0,left,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,483.4355,484.9472,484.9557,486.4123,,1.0,0.0,27.0,27.0,27.0,1.0,13.0,14.0,1.0,6.0,right,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,486.4143,487.913,487.9209,489.1505,,1.0,0.0,28.0,28.0,28.0,1.0,14.0,2.0,3.0,7.0,right,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
,,,MGBmrL2tdqmh,2025-02-18,Reaction Survey,2024.2.4,Win32,61.72839506,,,,,,,,,,,,,,,,,,,,,,,489.1548,490.6635,490.671,492.3037,,1.0,0.0,29.0,29.0,29.0,1.0,2.0,2.0,0.0,7.0,left,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mgbmrl2tdqmh,T2
